Word:			1	1b	2	2b	3	3b	4	4b	5	5b
supply			0	0	5e-05	4e-05	2e-05	3e-05	0	0	3e-05	4e-05
standing		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
police			0	0	8e-05	0	0	0	4e-05	3e-05	0.00023	0
strongly		9e-05	7e-05	0	0	0	0	4e-05	0	0	7e-05
'gimme			0	0	0	0	0	0	0	0	0	0.00018
unceasing		0	0	0	0	0	0.00015	0	0	0	0
phil			0	0	0.00013	0.00057	0.00032	0	3e-05	5e-05	0	0
uniformed		0	0.00013	0.0003	0	0	0	0	0	0	0
equipment		0.00025	0	0	0	0	0	0.00011	4e-05	0	0
sponge			0	0	0	0	0.00029	0	0	0	0	0.00013
foreclosing		0	0	0	0	0	0	0	0	0.00015	0
operating		0	0	0	0	6e-05	0	6e-05	0.00017	0	0
ridiculous		0.00019	0	0	0.0003	0	0	4e-05	3e-05	0	0
hurt			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lucrative		0	0	0	0	0	0	0	0	0.00015	0
pour			0	7e-05	0	0	0	6e-05	4e-05	0	6e-05	0
jonesboro'		0	0	0	0	0.00011	0	0	0	0	0
enterprises		0	0	0	0	0	0	0	8e-05	0	0
disinclined		0	0	0	0	0	0	0	8e-05	0	0
buckles			0	0	0.00011	0	0	8e-05	0	0	8e-05	0
portieres		0	0	0	0	0	0	0	0	0.00044	0
dispersing		0	0	0	0.00019	0	0	0	0	0	0
jumping			0.00028	0	0	8e-05	0	0	0	3e-05	6e-05	0
approve			7e-05	0	0	6e-05	0	0	3e-05	0.00036	4e-05	0
tighten			0	0	0	0	0	0	6e-05	4e-05	0	0.0001
latch			0	0	0.00011	0	0.00011	0	0	0	8e-05	0
noting			0	0.00019	0	0	0	0	0	0	0.00015	0.0001
withal			0.00024	0	0	0	0	0	0	0	0	0
teched			0	0	0	0	0	0	0	8e-05	0	0
sends			0	0	0	0	0.00011	0	0	0	0	0
gingerly		0	0	0	0	0	8e-05	0.00011	4e-05	0	0
retaliatory		0	0	0	0	0	0	0	8e-05	0	0
interpret		0	0	0	0.00019	0	0	0	0	0	0
childbearing		0.00016	0	0	0	0	0	0	0	0	0.00013
charming		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
explanation		0	4e-05	0	4e-05	2e-05	0	0	0.00011	0.00013	8e-05
lists			0	0	0	0.001	0	8e-05	0	4e-05	0	0
looped			0	9e-05	0	0	6e-05	0	0	0	0	0.0001
drooped			0	9e-05	0	0	6e-05	8e-05	0	0	0	0
omnisciently		0	0	0	0	0	0	0	8e-05	0	0
assaulting		0	0	0.00021	0	0	0	0	0	0	0
wilkerson's		0	0	0	0.00013	0	0	7e-05	0	0	0
deprecatingly		0	0	0	0	0	0	0.00021	0	0	0
samson			0	0.00018	0	0	0	0	0	0	0	0
dancer			0	0	0.00021	0	0	0	0	0	0	0
icicle			0	0	0	0	0	0	7e-05	6e-05	0	0
slice			0	9e-05	0	0	0	0	6e-05	4e-05	0	0
reluctance		0.00012	0	0	0	0	0	0	4e-05	0	0.0001
laborers		0	0	0	0	0	0	0	8e-05	0	0
sorghum			0	0	0	0	6e-05	0.00015	0	8e-05	0	0
climb			0.00028	0	0	0	4e-05	0	4e-05	0	0	7e-05
unanalytical		0	0	0	0.00013	0	0	0	0	0	0.00013
patriots'		0	0	0	0	0	0.00015	0	0	0	0
isolation		0	0	0	0	0	0.0001	0	6e-05	0	0
expire			0	0.00018	0	0	0	0	0	0	0	0
gore			0	0	0	0	0	0	0	8e-05	0	0
man			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
diagnosis		0	0	0	0	0	0	0	0	0	0.00018
else'll			0	0	0	0	0	0	0	8e-05	0	0
halifax			0	0	0	0	0.00015	0	7e-05	0	0	0
brains			0	5e-05	0	6e-05	0	4e-05	3e-05	2e-05	0	0
hist			0	0	0	0	0	0	0.00011	0	0	0
gleamed			0	0.00016	0	8e-05	0.00012	0	9e-05	2e-05	3e-05	0
god'lmighty		0.00016	0	0	0	7e-05	0	0	0	0	0
shading			0	0	0	0	0	0.00015	0	0	0	0
industrial		0	0	0.00015	0.00013	0	0	0	0	0	0
lull			0	9e-05	0	0	6e-05	0	6e-05	0	0	0
madder			0	0	0	0	0	0	0	6e-05	0.0001	0
confiscating		0	0	0	0	0	0	0.00011	0	0	0
tarleton		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
indirection		0	0	0	0.00013	0	0	0	0	0.0001	0
unfouled		0	0	0	0	0.00011	0	0	0	0	0
lickered		0.00071	0	0	0	0	0	0	0	0	0
understandingly		0	0	0	0	0	0	0	0	0.0001	0.00013
driving			4e-05	0	3e-05	0.00012	0	0	0.00018	0.00017	0.00013	3e-05
mending			0	0	0	0	4e-05	0.00012	0	0.0001	0	7e-05
embarrassingly		0	0.00018	0	0	0	0	0	0	0	0
hoed			0	0	0	0	0	0.0001	7e-05	0	0	0
cabbages		0	0	0	0	0	0.00015	0	0	0	0
stay			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
folderol		0.00024	0	0	0	0	0	0	0	0	0
homely			0	0.00013	0	0	0	0.0001	0	0	0	0
headquarters		0	0	0.00017	0.00053	0.00029	0	0.00017	0	0	0
barbarous		0	0	0.00015	0	0	0	0	6e-05	0	0
founded			0	0	0	0	0.00011	0	0	0	0	0
harassed		0	0	0	0.00013	0	0.0001	0	0	0	0
candidly		0	0	0	0	0	0	0	8e-05	0	0
quickened		7e-05	0	0	6e-05	0.0001	0	3e-05	2e-05	0	0
intensify		0	0	0	0	0	0	0	0	0.00015	0
century			0.00012	0	0.00011	0	0	8e-05	0	0	0	0
finest			7e-05	5e-05	0	0	0	0	6e-05	7e-05	9e-05	0
shrieking		0	0.00018	0	0	0	0	0	0	0	0
tolerated		0	0	0	0	0	0	0	0.00016	0	0
sable			0	0	0	0	0	0	0	8e-05	0	0
blistered		0	0	0	0	0.00033	0.00031	6e-05	0	0	0
buttoning		0	0.00018	0	0	0	0	0	0	0	0
cents			0	0	0	8e-05	0	0	0	6e-05	0.00012	7e-05
poisoned		0	0	0	0	0	0	0.00021	0	0	0
longstreet's		0	0	0	0.00019	0	0	0	0	0	0
gigged			0	0.00018	0	0	0	0	0	0	0	0
danceables		0	0	0.00015	0.00013	0	0	0	0	0	0
guided			0	0	0	0	6e-05	0	0.00022	0	0	0.0001
ancestor		0	0	0	0	0.00011	0	0	0	0	0
counter			0	0	0.00093	0	0	0	0.00021	6e-05	0.00012	0
store			8e-05	0	1e-05	1e-05	1e-05	2e-05	0.0002	6e-05	0.0001	0.0001
estimable		0	0	0	0	0.00011	0	0	0	0	0
dearly			0	0	0	0.00013	0	0	0	0	0.0001	0
painting		0	0	0	0	0	0	0.00011	0	0	0
pronounced		0	0	0	0	0	0.0001	7e-05	0	0	0
debased			0	0	0	0	0	0	0	0	0	0.00018
dowdy			0	0	0	0	0	0	0.00011	0	0	0
sunsets			0.00024	0	0	0	0	0	0	0	0	0
renny			0	0	0	0	0	0	7e-05	0.00011	0	0
win			5e-05	0	2e-05	6e-05	4e-05	1e-05	3e-05	1e-05	0	2e-05
overdid			0	0	0.00021	0	0	0	0	0	0	0
sustained		0	0	0	0	0	0.00021	0	0.00011	0	0
protested		5e-05	8e-05	0	0	2e-05	3e-05	7e-05	0	6e-05	0
stuffy			0	0	0	0	0	0	0.00011	0	0	0
blondes			0	0	0.00021	0	0	0	0	0	0	0
danced			2e-05	2e-05	1e-05	5e-05	2e-05	1e-05	1e-05	0	3e-05	2e-05
larger			0.0001	0	5e-05	0.00017	0	0	5e-05	4e-05	0.0001	0
darkies'		0	0	0	0	0	0	0.00011	0	0	0
expectation		0	0.00013	0	0	0	0	0	6e-05	0	0
bottomed		0	0	0	0	0	0	0.00011	0	0	0
hairpin			0	0	0	0.00019	0	0	0	0	0	0
glued			0	0	0	0	0.00011	0	0	0	0	0
cues			0	0	0	0	0	0.0001	0	6e-05	0	0
reassuringly		0	0	0	0	6e-05	8e-05	0	4e-05	0	0
st			9e-05	0	0	8e-05	0	0	0	0	6e-05	7e-05
eavesdropping		0	0.00018	0	0	0	0	0	0	0	0
western			0	0	8e-05	0	4e-05	6e-05	4e-05	0	0	0
invited			0	0	0	8e-05	5e-05	0	5e-05	2e-05	0.00045	4e-05
embellishments		0	0	0	0	0.00011	0	0	0	0	0
brocades		0	0	0	0	0	0	0	0	0	0.00018
sloping			0	0	0	0	0	0	0	8e-05	0	0
broken			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
deepest			0	0.00014	0	0	0	6e-05	4e-05	0	0	7e-05
unseeingly		0	0	0	0	0	0	0.00011	0	0	0
eased			0	0.00013	0	0	0	0	0	0.00011	0	0
happened		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
stealthily		7e-05	5e-05	0	6e-05	0	0	0	2e-05	0	0.00022
disdainful		0	0	0	0	0	0	0.00011	0	0	0
luggage			0	0	0	0	0	0	0	0	0	0.00018
annoy			0	0	0	8e-05	0	6e-05	0	3e-05	0	7e-05
ryan			0	0	0	0	0	0	0	8e-05	0	0
cloud			2e-05	5e-05	0	2e-05	8e-05	3e-05	1e-05	1e-05	1e-05	0
skillfully		0	0	0	0	0	0	7e-05	0	0.0001	0
marked			0	8e-05	0	0	2e-05	7e-05	2e-05	5e-05	3e-05	0
debacle			0	0	0	0	0	0	0.00011	0	0	0
relationship		0	0	0	0	0	0	0	6e-05	0.0001	0
launched		0	0.00013	0	0	0	0	0	6e-05	0	0
spared			7e-05	3e-05	0	3e-05	2e-05	9e-05	5e-05	0	0	3e-05
benches			0	0.00051	0	0	0	0	0	0	0.0002	0
unfinished		0	0	0	0	0	0	0	0	0	0.00018
engaged			4e-05	0.00017	0.0001	0.00012	0	5e-05	0	1e-05	2e-05	0
jr			0.00024	0	0	0	0	0	0	0	0	0
tunes			0	0	0.00021	0	0	0	0	0	0	0
states'			0.00014	5e-05	6e-05	0.00029	0	0	3e-05	0	0	0
intermittently		0	0	0	0	0	0	0.00011	0	0	0
watches			0.00012	0	0.00011	0	0	0	0	4e-05	0	0
strikingly		0.00024	0	0	0	0	0	0	0	0	0
lousiana		0	0	0	0	0.00011	0	0	0	0	0
ends			5e-05	4e-05	0	8e-05	7e-05	0	0.00014	2e-05	0	0
salvage			0	0	0	0	7e-05	0	0	6e-05	0	0
charmed			0.00033	0	0	0	0	0	0	0.00011	0	0
mysteriously		0	0	0	0	0	0	0	6e-05	0.0001	0
columned		0.00016	0	0	0	0	0.0001	0	0	0	0
scruple			0.00012	0	0	0	0	0	0	8e-05	0	0.0001
gun's			0	0	0	0	7e-05	0	0	6e-05	0	0
dangle			0.00024	0	0	0	0	0	0	0	0	0
barbarously		0	0	0	0	0.00011	0	0	0	0	0
lament			0	0.00013	0.0003	0	0	0	0	0	0	0
eagerly			0	8e-05	5e-05	0	2e-05	0.0001	2e-05	0	3e-05	0
highflying		0	0	0	0	0	0	0.00011	0	0	0
righteous		0	0	0	0.00013	0	0	0	0	0.0001	0
growed			0	0	0	0	0.00011	0	0	0	0	0
nightmarish		0	9e-05	0	0	6e-05	0	0	4e-05	0	0
existed			0	0	0	4e-05	0	3e-05	5e-05	2e-05	3e-05	8e-05
frigidly		0	0	0	0	0	0	0	0	0.00029	0
diners			0	0	0	0	0.00011	0	0	0	0	0
fighter			0	0	0	0.00019	0	0	0	0	0	0
heft			0	0	0	0	0	0	0	0	0	0.00018
building		0.00021	0	0.00019	0	0	7e-05	0.00017	0.0002	0.00013	0
'well			0.00012	0	0	0	0	8e-05	0	4e-05	0	0
sullen			7e-05	0.00016	0	0	0.00013	4e-05	0	2e-05	0	0
reeled			0	0	0	0	6e-05	0.00023	0	4e-05	0	0
clanked			0	0	0	0	0	0	0	8e-05	0	0
rod			0	0	0	0.00019	0	0	0	0	0	0
bide			0	0	0	0	0	0	0	0.00017	0.0001	0
'stracted		0	0	0	0	0	0	7e-05	0	0	0.00026
noticin'		0	0	0	0	0	0	0	8e-05	0	0
bell			0	0	0.00013	0	0	0	3e-05	2e-05	4e-05	6e-05
habitual		0	0	0	0	0	0	0	8e-05	0	0
trinkets		0	0	0	0	0	0.00044	0	0	0	0
terror			1e-05	0	1e-05	2e-05	5e-05	3e-05	2e-05	2e-05	2e-05	3e-05
raspingly		0	0	0	0	0	0	0.00011	0	0	0
shivvered		0	0	0	0	0	0	0	0	0	0.00018
havin'			7e-05	0.00011	0	0	3e-05	4e-05	0	5e-05	0	0
mustn't'		0	0.00018	0	0	0	0	0	0	0	0
burrowed		0	0	0.0003	0	0	0	0	0.00011	0	0
doom			0	0	0	0	0.00011	0	0	0	0	0
convenient		4e-05	0	3e-05	3e-05	0	2e-05	0	1e-05	2e-05	3e-05
pole			0	0	0	0	0	0.0001	0.00015	0	0	0
pillars			0	0	0.00021	0	0	0	0	0	0	0
unshaded		0	0.00013	0	0	0	0	0	6e-05	0	0
outwit			0	0	0	0.00019	0	0	0	0	0	0
inappropriate		0	0	0	0	0	0	0.00011	0	0	0
hailed			0	0	0	0	0	0	0	8e-05	0	0
children's		0	0	0	0	4e-05	0	0	6e-05	0.00029	7e-05
mails			0	0	0	0	0.00015	0.00021	0	0	0	0
school			0	0	0	0	2e-05	3e-05	2e-05	0.00016	0.00013	4e-05
passions		0.00024	0	0	0	0	0	0	0	0	0
directness		0	0	0	0	0	0	0.00011	0	0	0
choosers		0	0	0	0	0	0	0.00011	0	0	0
crossing		0	0	0	0	0.00015	0	0	0.00011	0	0
republicans		0	0	0	0	0	0	8e-05	0.00013	0.00081	0.00059
upbringing		0	0	0	0	0.00011	0	0	0	0	0
graciously		0	0	0	0	0	0	0	6e-05	0.0002	0
dealings		0	0	0	0	0	0	0	0.00016	0	0
stalwart		0	0	0.00021	0	0	0	0	0	0	0
friendship's		0	0	0	0	0	0	0.00021	0	0	0
mousy			0.00016	0.00013	0	0	0	0	0	0	0	0
spectacular		0	0	0	0.00019	0	0	0	0	0	0
hissed			0	0.00022	6e-05	6e-05	0	4e-05	0	0	0	6e-05
wealthy			0.00014	0	0	6e-05	0	0	3e-05	2e-05	9e-05	0
scold			0	5e-05	0	0	3e-05	9e-05	0	2e-05	0	6e-05
cascades		0	0	0.00015	0	0	0	0	0	0.0001	0
frighten		0	0	0	6e-05	0.0001	9e-05	0	0	4e-05	6e-05
word's			0	0	0	0	0	0	0.00011	0	0	0
judgment		7e-05	0	0	0	0	0	6e-05	0.00012	4e-05	0.00011
upkeep			0	0	0	0	0	0	0.00011	0	0	0
twain			0	0	0	0	0	0	0	0	0.00015	0
aid			0	4e-05	0	4e-05	1e-05	1e-05	7e-05	6e-05	3e-05	2e-05
emerald			0.00019	7e-05	0	8e-05	0	0	0.00013	0	0	0
injure			0	0	0	0	0	0	0	6e-05	0.0001	0
awed			0.00033	0	0	0.00013	0	0	0	0	0	0
straightener		0	0	0	0	0	0	0	8e-05	0	0
wiregrass		0	0	0	0	0.00011	0	0	0	0	0
culminating		0	0.00018	0	0	0	0	0	0	0	0
emmie			0	0.00043	0	0	0.00013	0.00012	0.00051	0	0	0
movement		0	0	3e-05	6e-05	0.0001	2e-05	2e-05	2e-05	0	3e-05
'long			0	0	0	0	0	0	0	8e-05	0	0
kinfolks		0	0	0	0	0.00021	0	0	0	0	0
tole			0.00011	0.00011	3e-05	0	0.00016	2e-05	0	1e-05	0	6e-05
brawls			0.00024	0	0	0	0	0	0	0	0	0
ingrates		0	0	0	0	0	0	0	0	0.00015	0
sniff			0.00012	0	0	0	0	0	6e-05	4e-05	0	0
pierced			0	0	0.00011	0	6e-05	0	0.00011	0	0	0
mended			4e-05	0	0	3e-05	3e-05	7e-05	8e-05	1e-05	0	6e-05
overlaid		0	0.00013	0.00015	0	0	0	0	0	0	0
furtively		0	7e-05	0.00017	0	0	0	4e-05	3e-05	0	0
buys			0	0	0	0	0	0	0	8e-05	0	0
moodily			0	0	0	0	0	0.0003	0	0	0	0
visualized		0	0	0	0	0	0	0.00011	0	0	0
secretary		0	8e-05	0	4e-05	5e-05	7e-05	0	7e-05	3e-05	0
newly			7e-05	0.00022	0.00013	3e-05	0	0	3e-05	5e-05	4e-05	0
visited			5e-05	4e-05	0	0.00013	0	3e-05	2e-05	4e-05	0	0
constabulary		0.00024	0	0	0	0	0	0	0	0	0
huge			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cushions		0	0.00014	8e-05	0	0	0	4e-05	6e-05	0	0
wrong			3e-05	4e-05	0	3e-05	2e-05	5e-05	7e-05	8e-05	7e-05	0.00013
coonskin		0	0.00013	0	0.00013	0	0	0	0	0	0
archie'll		0	0	0	0	0	0	0	8e-05	0	0
wrestle			0	0	0	0	0	0	0.00011	0	0	0
gladly			0	6e-05	0	0	3e-05	2e-05	3e-05	4e-05	2e-05	6e-05
corner			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
unhesitatingly		0	0	0	0.00013	0	0	0	6e-05	0	0
occupation		0	0	0	0	0	0	7e-05	0	0.0001	0
calf			0	0.00038	0	0	0	0.00073	0	0	0	0
bits			0	0	5e-05	0	5e-05	0.00016	9e-05	4e-05	6e-05	0
yesterday		4e-05	2e-05	1e-05	2e-05	2e-05	1e-05	3e-05	1e-05	1e-05	0
cuff			0	0	0	0	0.00011	0	0	0	0	0
popery			0	0	0	0.00019	0	0	0	0	0	0
outfit			0.00037	0	0	8e-05	0	0	4e-05	0	6e-05	0
comforts		0	0	0	0	0	0.00044	0	0	0	0
privies			0	0	0	0	0	0	0	8e-05	0	0
talented		0	0	0	0	0.00011	0	0	0	0	0
coffins			0	0	0	8e-05	0	6e-05	4e-05	3e-05	0	0
sanitation		0	0	0	0	0	0	0.00011	0	0	0
skipped			0	0	0	0	0	0	0	8e-05	0	0
yelling			0.0001	0.00012	9e-05	0	2e-05	0	2e-05	2e-05	0	0
dismal			0	0.00013	0	0	0	0	0	0	0	0.00026
insignia		0	0	0.00015	0	0.00015	0	0	0	0	0
till			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lumbermen		0	0	0	0	0	0	0	8e-05	0	0
withdrawing		0	0	0	0	0	0	0	8e-05	0	0
rifle			0	0	0.00011	0	0.00105	0	0	8e-05	0	0
yawning			0	0	0	0	0.00011	0	0	0	0	0
flowing			9e-05	7e-05	0	0	4e-05	0	0	0	6e-05	0
merciless		0	0	0.00011	0	6e-05	0	6e-05	0	0	0
plumed			0	0	0	0	0	0	0.00011	0	0	0
feathers		0	3e-05	3e-05	0	2e-05	5e-05	0.00012	1e-05	0	9e-05
squareness		0	0	0	0	0	0	7e-05	6e-05	0	0
prick			0.00024	0	0	0	0	0	0	0	0	0
distrusted		0	0	0.00015	0	0	0	0	0	0.0001	0
roughly			0	0	0	0	6e-05	0.00013	3e-05	2e-05	9e-05	0
exclaim			0	0.00013	0.00015	0	0	0	0	0	0	0
blanc			0	0	0	0	0	0.0001	0	6e-05	0	0
cinders			0	0	0	0	0	0	0.00015	6e-05	0	0
lii			0	0	0	0	0	0	0	0	0.00015	0
reminiscences		0	0	0	0	0	0	0	8e-05	0	0
paupers			0	0	0	0.00038	0	0	0	0	0	0
hospitable		0	0	0	0	0	0	0	0	0.00015	0
lurks			0	0	0	0	0.00011	0	0	0	0	0
spin			0	0	0	0	0	0	0	0	0.00015	0
facts			0	0	0	0	0	0	0.00015	0	0.0002	0
active			0	3e-05	0	0	5e-05	2e-05	2e-05	1e-05	2e-05	3e-05
footsore		0	0	0	0	0	0.0001	0	6e-05	0	0
honored			0	0	0	0	7e-05	0	0	0.00011	0	0
tricking		0	0	0	0.00019	0	0	0	0	0	0
sacrifice		0	0	0.00042	4e-05	2e-05	0	9e-05	0	3e-05	8e-05
gloss			0	0	0	0	0	0	0.00011	0	0	0
pigtails		0	0.00018	0	0	0	0	0	0	0	0
sidestepped		0	0	0	0	0	0	0	0	0	0.00018
preparing		0	0	0	0.00011	3e-05	9e-05	0.0001	0	9e-05	0
county's		0	0.00018	0	0	0	0	0	0	0	0
escaped			0	0.00011	6e-05	0	3e-05	4e-05	0	0.0001	0	0
smallpox		0	0	0	8e-05	4e-05	0	4e-05	0	0	7e-05
coleman			0	0	0.00042	0	0	0	0	0	0	0
incensed		0.00012	0	0	0.0001	0	0	0	0	8e-05	0
squirmed		0	0	0	0	0	0	0	6e-05	0	0.00013
made			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
munroe's		0.00016	0	0	0	0	0	0	0	0	0.00013
game			0.00026	0	9e-05	0	0	7e-05	2e-05	2e-05	0	4e-05
enrich			0	0	0	0	0.00011	0	0	0	0	0
daughter's		0.00012	0.00019	0.00022	0	0	0	0	0	0	0
generation		0.00011	3e-05	3e-05	0	0	2e-05	2e-05	4e-05	2e-05	0
dey			0.00014	0.00028	0.00012	0	0.00038	0.0001	5e-05	0.00023	0	9e-05
indoor			0.00024	0	0	0	0	0	0	0	0	0
rosy			0	0.00013	0	0	0	0	0	6e-05	0	0
humbling		0	0	0	0	0	0	0	0	0.00015	0
bushels			0	0	0	0	0	0	0	8e-05	0	0
pricking		0	0	0	0.00013	0.00015	0	0	0	0	0
sadness			9e-05	7e-05	0	0.00015	0.00013	0	0	0	0	0
stress			0	0	0	0	0	0	0	6e-05	0.0001	0
cubbyhole		0	0	0	0	0	0	0	6e-05	0.0001	0
stoppered		0	0	0.00021	0	0	0	0	0	0	0
confedrutsy		0	0	0	0	0.00011	0	0	0	0	0
mighty			5e-05	4e-05	2e-05	0	2e-05	7e-05	4e-05	5e-05	3e-05	2e-05
'can't'			0	0	0.00021	0	0	0	0	0	0	0
pit			0	4e-05	0	4e-05	5e-05	0.0001	0	4e-05	3e-05	0
face			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
overly			0	0	0	8e-05	0	6e-05	0	0	6e-05	0.00015
piques			0	0	0	0	0.00011	0	0	0	0	0
allison's		0	0	0	0	0	0	0	8e-05	0	0
quicken			0	0	0	0	0	0	0	8e-05	0	0
appreciated		0	0	8e-05	8e-05	0	0	4e-05	0	0	7e-05
lynched			0	0	0	0	0	0	0	0	0	0.00018
discussing		0	7e-05	0	0	0	6e-05	8e-05	6e-05	0	0
johnnie			0	0	0	0	0	0	4e-05	0.00096	0.00029	0.00029
mouthful		0	0	0	0	3e-05	9e-05	3e-05	2e-05	0	6e-05
layovers		0	0	0	0	0	0	0.00011	0	0	0
haughtiness		0.00024	0	0	0	0	0	0	0	0	0
fatherhood		0	0	0	0	0	0	0	4e-05	8e-05	0.0001
laundering		0.00024	0	0	0	0	0	0	0	0	0
senior			0	0	0.00021	0	0	0	0	0	0	0
climbed			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
armpits			0	0.00013	0	0	0	0	0	6e-05	0	0
heartbeats		0	0	0	0.00019	0	0	0	0	0	0
throes			0	0	0	0.00019	0	0	0	0	0	0
estates			0	0	0.00015	0	0	0	7e-05	0	0	0
surgeon			0	0	0.00015	0	0.00015	0	0	0	0	0
filth			0	0	0	0	0	0	0	8e-05	0	0
pierre			0.00047	0	0	0	0	0	0	0	0	0
reins			9e-05	5e-05	0	4e-05	0.0001	6e-05	4e-05	0.0001	0	2e-05
approximation		0	0	0	0	0	0.00015	0	0	0	0
laughing		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
straggly		0	0.00013	0	0	0	0.0001	0	0	0	0
tottering		0	0	0	0	0	0	0	0	0.00015	0
precipitous		0	0	0	0	0.00011	0	0	0	0	0
pallbearers'		0	0	0	0	0	0	0	8e-05	0	0
pow'ful			0	0	8e-05	0	4e-05	0	0	3e-05	0	7e-05
gums			0	0	0	0	0	0	0	6e-05	0.0001	0
ordinarily		0	0.00018	0	0	0	0	0	0	0	0
roaches			0	0	0	0	0	0	0	0	0.00015	0
randall			0	0	0	0	0.00053	0	0	0	0	0
dew			0	0	0	0.00019	0	0	0	0	0	0
noiseless		0	0	0	0	0	0	0	0	0	0.00018
wallet			9e-05	0	0.00017	0	0	0.00088	0	3e-05	0	0
disheartened		0	0	0	0	0	0	0.00011	0	0	0
person			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chaperoned		0	0	0.00021	0	0	0	0	0	0	0
recite			0	0	0	0.00013	0	0	0	6e-05	0	0
statesmen		0	0	0.00015	0.00027	0	0	0	0	0	0
debasing		0	0	0	0	0.00011	0	0	0	0	0
good			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
flakes			0	0	0	0	0	0	0.00011	0	0	0
flighty			9e-05	0	0	0	0	6e-05	4e-05	0	6e-05	0
inferno			0	0	0	0	0.00032	0	0	0	0	0
grains			0	0	0.00021	0	0	0	0	0	0	0
poisons			0	0	0	0	0	0	0	0	0.00015	0
listless		0	0.00018	0	0	0	0	0	0	0	0
wretch			0	0	5e-05	4e-05	0	3e-05	5e-05	0	3e-05	4e-05
gibes			0	0	0	0	0.00011	0	0	0	0	0
mortgaging		0.00024	0	0	0	0	0	0	0	0	0
bonnells'		0	0	0.00021	0	0	0	0	0	0	0
jauntily		0	0	0.00011	0.0002	0.00011	0	0	0	0	0
milyun			0	0	0	0	0	0	0	8e-05	0	0
haste			0	9e-05	0	0.0001	0	0	0	0	8e-05	0
plateau			0.00024	0	0	0	0	0	0	0	0	0
thrilled		0.00012	0	0	0	0	0	0	4e-05	0	0.0001
exuberance		0	0	0	0	0	0.00015	0	0	0	0
everlastingly		0	0.00013	0	0	7e-05	0	0	0	0	0
gnome			0	0	0	0	0	0	0.00011	0	0	0
exchange		0	7e-05	0	8e-05	0	6e-05	0	0	0	7e-05
enraged			0	7e-05	0	8e-05	0	0	0	3e-05	6e-05	0
jigsaw			0	0	0	0	0	0	0	0	0.00029	0
addled			0	0	0	0	0	0	7e-05	6e-05	0	0
roundabout		0	0	0	0	0	0	0	6e-05	0	0.00013
fires			5e-05	0	5e-05	4e-05	5e-05	0.00013	0	2e-05	0	0
sapphire		0	0	0	0	0	0.0001	7e-05	0	0	0
'crying			0	0	0	0	0	0	0	8e-05	0	0
methodist		0	0	0	0	0	0	0	0.00024	0	0
vagueness		0	0	0.00015	0	0	0	7e-05	0	0	0
permit			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
beleaguered		0	0	0	0	0.00011	0	0	0	0	0
retaining		0	0	0	0.00019	0	0	0	0	0	0
nicaragua		0	0	0	0	0	0	0	0	0.00015	0
sauntered		0	0	0.00011	0	6e-05	8e-05	0	0	0	0
quaint			0.00012	0	0	0	6e-05	0	0	0	0	0.0001
defection		0	9e-05	0.00011	0	0	0	6e-05	0	0	0
candlestick		0	0.00013	0.00015	0	0	0	0	0	0	0
pouted			0	0	0	0	0	0	7e-05	6e-05	0	0
grasped			0	0	0	0	0	0	7e-05	0	0	0.00026
conflicts		0	0	0.00021	0	0	0	0	0	0	0
garrison		0	0	0	0	0	0	6e-05	0.00013	0.00015	0
harried			0	0	0	0.0002	6e-05	0	0	0	0.00015	0
shaking			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
combat			0	0	0	6e-05	3e-05	9e-05	3e-05	0	0	6e-05
swooped			0	0	0	0	0	8e-05	0.00011	4e-05	0	0
tricked			0	0	0	0	0.00011	0	0	0	0	0
wave			0	0	3e-05	3e-05	8e-05	2e-05	2e-05	1e-05	2e-05	0
embossed		0	0	0	0	0	0	0	8e-05	0	0
prancin'		0	0	0	0	0	0	0	8e-05	0	0
irritable		0	0.00019	0	0.0001	0	0	0	0	8e-05	0
